id,utmlong,utmlat,ESTtime
SNAI 04,492078.889,3029649.81,10/31/19 13:00
SNAI 04,492146.5447,3029694.072,10/31/19 14:00
SNAI 04,492133.2925,3029688.543,10/31/19 15:00
SNAI 04,492176.2198,3029716.207,10/31/19 16:00
SNAI 04,492192.6509,3029745.66,10/31/19 17:00
SNAI 04,492070.6423,3029587.011,10/31/19 18:00
SNAI 04,492093.7764,3029738.412,10/31/19 19:00
SNAI 04,492054.2547,3029778.978,10/31/19 20:01
SNAI 04,492055.9331,3029775.322,10/31/19 21:00
SNAI 04,491981.8398,3029865.865,11/1/19 5:00
SNAI 04,492054.2547,3029778.978,11/1/19 6:00
SNAI 04,492106.9729,3029657.102,11/1/19 19:00
SNAI 04,492105.285,3029646.027,11/1/19 20:00
SNAI 04,492019.5498,3029623.929,11/1/19 21:00
SNAI 04,492045.9233,3029585.144,11/2/19 5:00
SNAK 07,459055.6574,3120349.419,5/14/19 17:00
SNAK 07,459055.6574,3120349.419,5/15/19 8:00
SNAK 07,459040.9693,3120358.775,5/15/19 11:00
SNAK 07,459049.0508,3120340.247,5/15/19 14:00
SNAK 07,459049.0889,3120351.325,5/15/19 15:00
SNAK 07,459085.0786,3120343.779,5/15/19 16:00
SNAK 07,459058.9149,3120354.947,5/15/19 17:00
SNAK 07,459058.9023,3120351.291,5/15/19 18:02
SNAK 07,459055.7337,3120371.575,5/15/19 19:00
SNAK 07,459045.9523,3120380.915,5/16/19 7:00
SNAK 07,459052.3083,3120345.775,5/16/19 8:00
SNAK 07,459088.1902,3120306.878,5/16/19 9:00
SNAK 07,459050.7381,3120345.78,5/16/19 10:00
SNAK 07,459063.7709,3120340.196,5/16/19 12:00
SNAK 07,459068.6902,3120343.835,5/16/19 13:00
SNAK 07,459071.8905,3120332.746,5/16/19 14:00
SNAK 07,459112.7335,3120338.145,5/16/19 15:00
SNAK 07,458988.6673,3120388.423,5/16/19 16:00
SNAK 07,459073.635,3120354.896,5/16/19 17:00
SNAK 07,459085.1167,3120354.857,5/16/19 18:00
SNAK 07,459050.6935,3120332.819,5/16/19 19:00
SNAK 07,458890.7056,3120438.613,5/16/19 20:00
SNAK 07,459078.3832,3120308.795,5/17/19 7:00
SNAK 07,459115.8987,3120288.282,5/17/19 8:00
SNAK 07,459016.5438,3120390.211,5/17/19 9:00
SNAK 07,459052.4036,3120373.47,5/17/19 10:00
SNAK 07,459078.7007,3120401.075,5/17/19 11:00
SNAK 07,459116.2033,3120376.906,5/17/19 12:00
SNAK 07,459091.6953,3120384.413,5/17/19 13:07
SNAK 07,459106.1995,3120321.55,5/17/19 14:00
SNAK 07,459045.8886,3120362.414,5/17/19 15:00
SNAK 07,459058.8897,3120347.636,5/17/19 16:00
SNAK 07,459065.4392,3120340.191,5/17/19 17:00
SNAK 07,459049.0126,3120329.169,5/17/19 19:00
SNAK 07,459055.3142,3120249.717,5/18/19 7:00
SNAK 07,459053.964,3120342.113,5/18/19 8:00
SNAK 07,459062.058,3120327.241,5/18/19 9:00
SNAK 07,459047.3951,3120343.909,5/18/19 10:00
SNAK 07,459065.4011,3120329.113,5/18/19 11:00
SNAK 07,459119.2133,3120310.427,5/18/19 12:00
SNAK 07,459057.2276,3120349.414,5/18/19 15:10
SNAK 07,459053.9765,3120345.769,5/18/19 16:00
SNAK 07,459068.7032,3120347.602,5/18/19 17:00
SNAK 07,459058.8768,3120343.869,5/18/19 19:00
SNAK 07,459063.79,3120345.735,5/19/19 7:01
SNAK 07,459035.9226,3120318.136,5/19/19 9:00
SNAK 07,459053.9193,3120329.152,5/19/19 10:00
SNAK 07,459050.7255,3120342.125,5/19/19 11:00
SNAK 07,459044.1059,3120329.186,5/19/19 12:00
SNAK 07,459107.8236,3120308.694,5/19/19 13:00
SNAK 07,458410,3120482.824,5/19/19 14:00
SNAK 07,458140.8417,3120684.948,5/19/19 15:00
SNAK 07,459153.2581,3121165.211,5/19/19 16:00
SNAK 07,459060.5134,3120334.669,5/19/19 17:00
SNAK 07,459057.1578,3120329.141,5/19/19 19:00
SNAK 07,459066.9777,3120330.99,5/19/19 20:00
SNAK 07,458986.8553,3120318.305,5/20/19 7:00
SNAK 07,459003.0056,3120277.593,5/20/19 8:04
SNAK 07,458939.4603,3120348.047,5/20/19 9:00
SNAK 07,459009.7463,3120325.649,5/20/19 10:00
SNAK 07,459032.7642,3120369.882,5/20/19 11:00
SNAK 07,458967.2667,3120329.451,5/20/19 12:00
SNAK 07,458717.7154,3119115.375,5/20/19 13:00
SNAK 07,458230.6144,3120623.703,5/20/19 14:00
SNAK 07,458129.1726,3120603.786,5/20/19 15:00
SNAK 07,458656.4388,3122662.37,5/20/19 16:00
SNAK 07,458990.03,3120299.794,5/20/19 17:00
SNAK 07,459009.3706,3120216.641,5/20/19 18:00
SNAK 07,460254.8783,3120469.094,5/20/19 19:00
SNAK 07,459516.9851,3120405.114,5/20/19 20:00
SNAK 07,459037.8296,3120415.949,5/21/19 8:00
SNAK 07,459037.3909,3120288.552,5/21/19 9:00
SNAK 07,459012.8572,3120288.637,5/21/19 10:00
SNAK 07,459042.5139,3120351.348,5/21/19 11:00
SNAK 07,458988.0627,3120213.059,5/21/19 12:00
SNAK 07,459009.5806,3120277.57,5/21/19 13:00
SNAK 07,459084.3928,3120144.375,5/21/19 14:00
SNAK 07,459001.2384,3120220.435,5/21/19 15:00
SNAK 07,459015.9522,3120218.501,5/21/19 16:00
SNAK 07,458999.551,3120214.902,5/21/19 17:00
SNAK 07,458983.264,3120244.426,5/21/19 18:00
SNAK 07,458981.5983,3120216.737,5/21/19 19:00
SNAK 07,458984.8242,3120213.07,5/21/19 20:01
SNAK 07,459019.1971,3120220.374,5/22/19 8:01
SNAK 07,459021.0689,3120279.414,5/22/19 9:00
SNAK 07,459002.5283,3120139.117,5/22/19 10:00
SNAK 07,458989.8963,3120261.021,5/22/19 11:00
SNAK 07,459022.6455,3120281.291,5/22/19 12:00
SNAK 07,458993.0076,3120224.12,5/22/19 13:00
SNAK 07,459033.7458,3120170.472,5/22/19 14:00
SNAK 07,459017.8594,3120316.315,5/22/19 15:00
SNAK 07,459027.5904,3120292.353,5/22/19 16:00
SNAK 07,459024.3073,3120279.402,5/22/19 17:00
SNAK 07,459025.8993,3120257.241,5/22/19 18:00
SNAK 07,459012.7748,3120264.708,5/22/19 19:00
SNAK 07,459021.0624,3120277.53,5/22/19 20:00
SNAK 07,459022.6516,3120283.064,5/23/19 7:01
SNAK 07,459019.4132,3120283.075,5/23/19 8:00
SNAK 07,459019.4196,3120284.958,5/23/19 9:00
SNAK 07,459017.7197,3120275.769,5/23/19 10:00
SNAK 07,459027.6858,3120320.048,5/23/19 11:00
SNAK 07,459029.335,3120314.503,5/23/19 12:00
SNAK 07,459052.0985,3120284.846,5/23/19 13:03
SNAK 07,459004.8075,3120316.36,5/23/19 14:00
SNAK 07,459053.9003,3120323.613,5/23/19 15:00
SNAK 07,459009.5489,3120268.375,5/23/19 16:00
SNAK 07,459022.6325,3120277.525,5/23/19 17:00
SNAK 07,459022.6455,3120281.291,5/23/19 18:02
SNAK 07,459021.0433,3120271.991,5/23/19 19:00
SNAK 07,459021.0689,3120279.414,5/23/19 20:00
SNAK 07,459014.4812,3120275.781,5/24/19 7:00
SNAK 07,459030.8697,3120275.724,5/24/19 9:00
SNAK 07,459043.9659,3120288.53,5/24/19 10:00
SNAK 07,459053.8305,3120303.34,5/24/19 11:00
SNAK 07,459014.532,3120290.514,5/24/19 12:00
SNAK 07,458999.8053,3120288.682,5/24/19 13:00
SNAK 07,459024.3264,3120284.941,5/24/19 14:02
SNAK 07,459027.5713,3120286.814,5/24/19 15:00
SNAK 07,459021.0879,3120284.953,5/24/19 16:00
SNAK 07,459016.0411,3120244.313,5/24/19 17:03
SNAK 07,458986.486,3120211.181,5/24/19 18:00
SNAK 07,458974.9469,3120194.603,5/24/19 19:00
SNAK 07,459025.9691,3120277.513,5/24/19 20:00
SNAK 07,458993.2241,3120286.932,5/25/19 7:00
SNAK 07,459016.1812,3120284.97,5/25/19 9:00
SNAK 07,459021.1387,3120299.686,5/25/19 10:00
SNAK 07,459032.4906,3120290.452,5/25/19 11:00
SNAK 07,459043.998,3120297.835,5/25/19 12:00
SNAK 07,459016.0858,3120257.275,5/25/19 13:00
SNAK 07,459025.8867,3120253.585,5/25/19 14:00
SNAK 07,459068.4299,3120268.172,5/25/19 15:00
SNAK 07,458986.7854,3120298.032,5/25/19 16:00
SNAK 07,459019.3815,3120273.88,5/25/19 17:03
SNAK 07,459009.568,3120273.914,5/25/19 18:00
SNAK 07,459014.5064,3120283.092,5/25/19 19:00
SNAK 07,459016.0667,3120251.736,5/25/19 20:00
SNAK 07,459022.6134,3120271.986,5/26/19 7:01
SNAK 07,459027.4629,3120255.352,5/26/19 8:00
SNAK 07,458968.5884,3120257.438,5/26/19 9:00
SNAK 07,459025.9184,3120262.78,5/26/19 10:00
SNAK 07,459009.2752,3120188.946,5/26/19 11:00
SNAK 07,459089.5602,3120220.131,5/26/19 12:00
SNAK 07,459092.8238,3120227.432,5/26/19 13:00
SNAK 07,459021.0433,3120271.991,5/26/19 14:00
SNAK 07,458948.7894,3120207.655,5/26/19 15:00
SNAK 07,459050.4204,3120253.5,5/26/19 16:00
SNAK 07,459006.2215,3120242.575,5/26/19 17:04
SNAK 07,459612.9391,3123604.493,5/26/19 18:00
SNAK 07,459029.1694,3120266.424,5/26/19 19:00
SNAK 07,459017.7323,3120279.425,5/26/19 20:03
SNAK 07,459004.5975,3120255.431,5/27/19 7:00
SNAK 07,459037.1876,3120229.506,5/27/19 8:00
SNAK 07,459002.484,3120126.267,5/27/19 10:00
SNAK 07,459034.2036,3120303.408,5/27/19 11:00
SNAK 07,459020.7891,3120198.212,5/27/19 12:00
SNAK 07,459033.9045,3120216.556,5/27/19 13:00
SNAK 07,459010.3328,3120011.692,5/27/19 14:00
SNAK 07,458993.2051,3120281.393,5/27/19 15:00
SNAK 07,459056.179,3120044.768,5/27/19 16:00
SNAK 07,458994.5995,3120201.958,5/27/19 17:03
SNAK 07,459015.5007,3120087.449,5/27/19 18:00
SNAK 07,458994.9749,3120310.855,5/27/19 19:00
SNAK 07,459014.6274,3120318.209,5/27/19 20:00
SNAK 07,459021.1452,3120301.57,5/28/19 7:00
SNAK 07,459042.2595,3120277.457,5/28/19 9:00
SNAK 07,459083.328,3120319.856,5/28/19 10:00
SNAK 07,459074.9031,3120238.572,5/28/19 11:00
SNAK 07,459107.576,3120236.687,5/28/19 12:00
SNAK 07,459007.7978,3120244.342,5/28/19 13:00
SNAK 07,459035.1405,3120091.037,5/28/19 14:00
SNAK 07,459001.359,3120255.442,5/28/19 15:04
SNAK 07,459016.0285,3120240.657,5/28/19 16:00
SNAK 07,459027.2912,3120205.501,5/28/19 17:00
SNAK 07,459012.7366,3120253.63,5/28/19 18:00
SNAK 07,458963.9748,3120342.424,5/28/19 19:00
SNAK 07,459026.0454,3120299.669,5/28/19 20:00
SNAK 07,459011.179,3120257.291,5/29/19 7:01
SNAK 07,459007.6516,3120201.913,5/29/19 8:00
SNAK 07,458986.5372,3120226.025,5/29/19 9:00
SNAK 07,458991.5646,3120261.015,5/29/19 10:00
SNAK 07,459048.4024,3120151.921,5/29/19 11:00
SNAK 07,459060.1893,3120240.505,5/29/19 12:00
SNAK 07,459073.2729,3120249.655,5/29/19 13:03
SNAK 07,459042.3423,3120301.497,5/29/19 14:00
SNAK 07,459085.8296,3120105.596,5/29/19 15:00
SNAK 07,459022.6516,3120283.064,5/29/19 16:00
SNAK 07,459002.8528,3120233.281,5/29/19 17:00
SNAK 07,459024.2501,3120262.785,5/29/19 18:00
SNAK 07,458971.9697,3120270.388,5/29/19 19:00
SNAK 07,459014.3728,3120244.319,5/29/19 20:04
SNAK 07,459041.6557,3120102.092,5/30/19 7:00
SNAK 07,458991.4501,3120227.781,5/30/19 8:00
SNAK 07,458998.0736,3120270.298,5/30/19 9:00
SNAK 07,459005.7951,3120118.833,5/30/19 10:00
SNAK 07,459020.4518,3120100.282,5/30/19 11:00
SNAK 07,459007.8169,3120249.881,5/30/19 12:00
SNAK 07,459048.7647,3120257.162,5/30/19 13:00
SNAK 07,459024.1863,3120244.285,5/30/19 14:00
SNAK 07,459137.1338,3120299.287,5/30/19 15:00
SNAK 07,458988.2662,3120272.104,5/30/19 16:00
SNAK 07,459030.2021,3120081.859,5/30/19 17:04
SNAK 07,458999.0798,3120078.2,5/30/19 18:00
SNAK 07,459008.0142,3120307.154,5/30/19 19:00
SNAK 07,459031.9249,3120126.166,5/30/19 20:00
SNAK 07,459049.9308,3120111.259,5/31/19 7:00
SNAK 07,459019.4261,3120286.842,5/31/19 8:00
SNAK 07,459007.8615,3120262.842,5/31/19 9:00
SNAK 07,459030.9777,3120307.075,5/31/19 10:00
SNAK 07,459020.6109,3120146.477,5/31/19 11:00
SNAK 07,459102.1677,3120090.806,5/31/19 12:07
SNAK 07,459063.3771,3120225.761,5/31/19 13:00
SNAK 07,459022.0731,3120115.121,5/31/19 14:00
SNAK 07,459029.3029,3120305.197,5/31/19 15:00
SNAK 07,459066.1452,3120089.047,5/31/19 16:00
SNAK 07,459007.8298,3120253.647,5/31/19 17:00
SNAK 07,459004.1332,3120120.722,5/31/19 18:00
SNAK 07,459026.0966,3120314.514,5/31/19 19:00
SNAK 07,459029.2266,3120283.041,5/31/19 20:01
SNAK 07,459013.953,3120122.461,6/1/19 8:00
SNAK 07,459102.32,3120135.118,6/1/19 9:00
SNAK 07,459058.1333,3120127.848,6/1/19 10:03
SNAK 07,459052.0223,3120262.69,6/1/19 11:00
SNAK 07,459051.5521,3120126.098,6/1/19 12:00
SNAK 07,459087.1996,3120018.85,6/1/19 13:00
SNAK 07,459001.6393,3120336.755,6/1/19 14:00
SNAK 07,459048.1038,3120065.18,6/1/19 15:00
SNAK 07,459023.4361,3120026.492,6/1/19 16:00
SNAK 07,459005.8016,3120120.716,6/1/19 17:00
SNAK 07,459044.7826,3120041.152,6/1/19 18:00
SNAK 07,459033.2308,3120020.919,6/1/19 19:00
SNAK 07,459012.6728,3120235.13,6/1/19 20:00
SNAK 07,459013.6224,3120026.525,6/2/19 7:01
SNAK 07,458973.4826,3120253.766,6/2/19 9:00
SNAK 07,459030.0113,3120026.469,6/2/19 10:00
SNAK 07,459079.505,3120149.931,6/2/19 11:00
SNAK 07,459024.2184,3120253.591,6/2/19 12:00
SNAK 07,459022.6455,3120281.291,6/2/19 13:00
SNAK 07,459051.5711,3120131.637,6/2/19 14:08
SNAK 07,459024.3138,3120281.286,6/2/19 15:00
SNAK 07,459017.7578,3120286.847,6/2/19 16:00
SNAK 07,459019.5532,3120323.731,6/2/19 17:00
SNAK 07,459006.4758,3120316.354,6/2/19 18:00
SNAK 07,459011.3,3120292.409,6/2/19 19:00
SNAK 07,458985.0343,3120273.999,6/2/19 20:00
SNAK 07,459009.4218,3120231.485,6/3/19 7:01
SNAK 07,459021.0433,3120271.991,6/3/19 8:00
SNAK 07,459017.7578,3120286.847,6/3/19 9:00
SNAK 07,458999.6907,3120255.448,6/3/19 10:00
SNAK 07,459021.0753,3120281.297,6/3/19 12:00
SNAK 07,459040.6703,3120271.924,6/3/19 13:00
SNAK 07,459061.2639,3120096.486,6/3/19 14:00
SNAK 07,459030.9014,3120284.919,6/3/19 15:00
SNAK 07,459013.9911,3120133.539,6/3/19 16:00
SNAK 07,458996.3507,3120225.991,6/3/19 17:00
SNAK 07,459025.9691,3120277.513,6/3/19 18:00
SNAK 07,458999.7801,3120281.37,6/3/19 19:00
SNAK 07,459014.2331,3120203.773,6/3/19 20:00
SNAK 07,459007.8359,3120255.42,6/4/19 7:01
SNAK 07,459012.711,3120246.208,6/4/19 8:00
SNAK 07,459025.8294,3120236.968,6/4/19 9:00
SNAK 07,459022.2257,3120159.433,6/4/19 10:00
SNAK 07,458967.0756,3120274.061,6/4/19 11:00
SNAK 07,459015.6659,3120135.416,6/4/19 12:00
SNAK 07,459002.9422,3120259.203,6/4/19 13:00
SNAK 07,459018.8918,3120131.749,6/4/19 14:00
SNAK 07,459020.5792,3120137.283,6/4/19 15:00
SNAK 07,459020.5663,3120133.516,6/4/19 16:00
SNAK 07,458981.8214,3120281.432,6/4/19 17:00
SNAK 07,459053.3538,3120164.865,6/4/19 19:00
SNAK 07,458989.8073,3120235.209,6/5/19 7:01
SNAK 07,459031.8867,3120115.088,6/5/19 8:00
SNAK 07,459031.8993,3120118.743,6/5/19 9:00
SNAK 07,459013.9911,3120133.539,6/5/19 10:00
SNAK 07,459018.8918,3120131.749,6/5/19 11:00
SNAK 07,459006.2597,3120253.653,6/5/19 12:00
SNAK 07,458998.2706,3120327.461,6/5/19 13:00
SNAK 07,459005.8779,3120142.872,6/5/19 14:00
SNAK 07,459015.6595,3120133.533,6/5/19 16:00
SNAK 07,459009.4852,3120249.875,6/5/19 17:00
SNAK 07,458996.3633,3120229.647,6/5/19 19:03
SNAK 07,459009.5363,3120264.719,6/6/19 7:00
SNAK 07,459015.6659,3120135.416,6/6/19 8:00
SNAK 07,459021.0307,3120268.336,6/6/19 9:00
SNAK 07,459027.4759,3120259.119,6/6/19 10:00
SNAK 07,459040.4669,3120212.878,6/6/19 11:00
SNAK 07,459064.5433,3120079.857,6/6/19 12:00
SNAK 07,458991.5776,3120264.781,6/6/19 13:00
SNAK 07,458403.381,3122798.075,6/6/19 14:00
SNAK 07,458994.396,3120142.912,6/6/19 15:00
SNAK 07,459091.4793,3120321.601,6/6/19 16:00
SNAK 07,459044.0296,3120307.03,6/6/19 17:00
SNAK 07,459021.1387,3120299.686,6/6/19 18:00
SNAK 07,459034.3688,3120351.376,6/6/19 19:00
SNAK 07,459044.0361,3120308.913,6/6/19 20:01
SNAK 07,459002.9865,3120272.054,6/7/19 7:00
SNAK 07,459061.9055,3120282.929,6/7/19 8:00
SNAK 07,459017.7639,3120288.62,6/7/19 9:00
SNAK 07,458975.1956,3119782.939,6/7/19 10:00
SNAK 07,459063.4213,3120238.611,6/7/19 11:00
SNAK 07,459113.6277,3120112.923,6/7/19 12:00
SNAK 07,459021.0753,3120281.297,6/7/19 13:00
SNAK 07,459006.2341,3120246.23,6/7/19 14:00
SNAK 07,459017.2361,3120135.411,6/7/19 15:00
SNAK 07,459012.6728,3120235.13,6/7/19 16:00
SNAK 07,459021.9712,3120085.543,6/7/19 17:00
SNAK 07,459032.4334,3120273.835,6/7/19 18:00
SNAK 07,459023.875,3120153.889,6/7/19 19:00
SNAK 07,458988.2918,3120279.527,6/7/19 20:00
SNAK 07,459006.2597,3120253.653,6/8/19 7:01
SNAK 07,459009.4726,3120246.219,6/8/19 8:00
SNAK 07,459009.5042,3120255.414,6/8/19 9:00
SNAK 07,459040.5306,3120231.378,6/8/19 10:00
SNAK 07,459013.9911,3120133.539,6/8/19 11:00
SNAK 07,459017.5033,3120212.957,6/8/19 12:00
SNAK 07,459023.3915,3120013.53,6/8/19 13:00
SNAK 07,459004.5849,3120251.775,6/8/19 14:00
SNAK 07,459032.3697,3120255.335,6/8/19 15:00
SNAK 07,459061.5408,3119692.133,6/8/19 16:00
SNAK 07,459033.5701,3119634.955,6/8/19 17:00
SNAK 07,459030.4371,3119694.123,6/8/19 18:00
SNAK 07,459056.0456,3120005.995,6/8/19 19:00
SNAK 07,458969.6835,3119607.48,6/9/19 7:01
SNAK 07,458992.6839,3119646.174,6/9/19 8:00
SNAK 07,458943.6968,3119670.383,6/9/19 9:00
SNAK 07,458985.1558,3119825.334,6/9/19 10:00
SNAK 07,458971.496,3119677.709,6/9/19 12:00
SNAK 07,459030.1826,3119620.233,6/9/19 13:00
SNAK 07,459045.0688,3119668.15,6/9/19 14:00
SNAK 07,458969.7347,3119622.325,6/9/19 15:00
SNAK 07,459041.9385,3119699.623,6/9/19 16:00
SNAK 07,459036.9487,3119675.6,6/9/19 17:00
SNAK 07,459015.6268,3119668.251,6/9/19 18:00
SNAK 07,458998.0289,3120257.337,6/9/19 19:00
SNAK 07,459011.1599,3120251.752,6/9/19 20:01
SNAK 07,459051.7585,3119701.361,6/10/19 7:01
SNAK 07,459041.9827,3119712.473,6/10/19 8:00
SNAK 07,459006.2597,3120253.653,6/10/19 9:00
SNAK 07,459030.4496,3119697.779,6/10/19 10:00
SNAK 07,458987.8788,3119675.769,6/10/19 11:00
SNAK 07,459023.7119,3119622.139,6/10/19 12:00
SNAK 07,459007.5324,3119683.124,6/10/19 13:00
SNAK 07,458956.9023,3119714.65,6/10/19 14:00
SNAK 07,458991.0919,3119668.336,6/10/19 16:00
SNAK 07,459035.8398,3120294.097,6/10/19 18:00
SNAK 07,458974.8835,3119692.431,6/10/19 19:00
SNAK 07,458977.7276,3119577.984,6/11/19 8:01
SNAK 07,458969.9066,3119672.176,6/11/19 9:00
SNAK 07,458976.0718,3119581.646,6/11/19 10:00
SNAK 07,458974.5271,3119589.074,6/11/19 11:00
SNAK 07,458985.9622,3119603.768,6/11/19 12:00
SNAK 07,459067.3921,3119481.628,6/11/19 13:00
SNAK 07,459042.3167,3120294.074,6/11/19 14:00
SNAK 07,459030.1128,3119599.96,6/11/19 15:00
SNAK 07,458976.2693,3119638.919,6/11/19 16:00
SNAK 07,458982.6346,3119577.968,6/11/19 17:00
SNAK 07,459050.5539,3120292.274,6/11/19 18:00
SNAK 07,458983.0799,3119707.137,6/11/19 19:00
SNAK 07,459029.2396,3120286.808,6/11/19 20:01
SNAK 07,458974.8136,3119672.159,6/12/19 7:01
SNAK 07,458978.0648,3119675.803,6/12/19 8:00
SNAK 07,458974.5142,3119585.307,6/12/19 9:00
SNAK 07,458950.323,3119685.094,6/12/19 10:00
SNAK 07,458941.7926,3119602.037,6/12/19 11:00
SNAK 07,459004.0773,3119620.323,6/12/19 12:00
SNAK 07,458988.9619,3119505.938,6/12/19 13:00
SNAK 07,458983.2449,3120238.887,6/12/19 14:10
SNAK 07,459047.8369,3119987.634,6/12/19 15:00
SNAK 07,459010.1604,3119505.865,6/12/19 16:00
SNAK 07,459001.5487,3119854.856,6/12/19 17:00
SNAK 07,458976.3518,3119662.848,6/12/19 18:00
SNAK 07,459016.0667,3120251.736,6/12/19 20:00
SNAK 07,458981.2844,3119670.253,6/13/19 7:01
SNAK 07,458968.2509,3119675.837,6/13/19 8:00
SNAK 07,458996.0309,3119677.625,6/13/19 9:00
SNAK 07,458976.1035,3119590.841,6/13/19 10:00
SNAK 07,458965.076,3119694.349,6/13/19 11:00
SNAK 07,458996.0817,3119692.358,6/13/19 13:00
SNAK 07,458993.8433,3119498.499,6/13/19 14:00
SNAK 07,458983.6211,3119864.112,6/13/19 15:00
SNAK 07,458975.4439,3119854.946,6/13/19 16:00
SNAK 07,459020.9288,3120238.757,6/13/19 17:00
SNAK 07,459051.1071,3119996.818,6/13/19 18:00
SNAK 07,459054.3865,3119980.189,6/13/19 19:00
SNAK 07,458977.7972,3120082.039,6/13/19 20:00
SNAK 07,459054.4563,3120000.462,6/14/19 7:01
SNAK 07,458992.2131,3119509.582,6/14/19 8:00
SNAK 07,458960.1309,3119683.287,6/14/19 9:00
SNAK 07,459002.9101,3120249.898,6/14/19 10:00
SNAK 07,458965.2735,3120235.293,6/14/19 11:00
SNAK 07,459042.3069,3119806.636,6/14/19 12:00
SNAK 07,458984.7422,3119705.359,6/14/19 13:00
SNAK 07,459015.5324,3120096.643,6/14/19 14:00
SNAK 07,458980.2104,3120298.055,6/14/19 15:00
SNAK 07,459035.0387,3120061.458,6/14/19 16:00
SNAK 07,459069.2912,3120033.645,6/14/19 17:00
SNAK 07,459021.8441,3120048.653,6/14/19 18:00
SNAK 07,458999.0989,3120083.739,6/14/19 19:00
SNAK 07,459049.5876,3120011.557,6/14/19 20:00
SNAK 07,459057.7078,3120004.217,6/15/19 7:01
SNAK 07,459047.8811,3120000.484,6/15/19 8:00
SNAK 07,459054.4182,3119989.384,6/15/19 9:00
SNAK 07,458923.191,3119899.439,6/15/19 10:00
SNAK 07,458992.4795,3120070.911,6/15/19 11:00
SNAK 07,459054.4563,3120000.462,6/15/19 12:00
SNAK 07,459009.5107,3120257.297,6/15/19 13:00
SNAK 07,459016.1877,3120286.853,6/15/19 14:00
SNAK 07,459025.8356,3120238.74,6/15/19 15:00
SNAK 07,459041.2934,3119996.851,6/15/19 16:00
SNAK 07,458995.0395,3119845.573,6/15/19 17:00
SNAK 07,459040.9245,3119889.727,6/15/19 18:00
SNAK 07,458983.5703,3119849.379,6/15/19 19:00
SNAK 07,459006.2532,3120251.769,6/15/19 20:00
SNAK 07,458983.2449,3120238.887,6/16/19 8:01
SNAK 07,458985.2577,3119854.912,6/16/19 9:00
SNAK 07,459017.6433,3120253.613,6/16/19 10:00
SNAK 07,458991.4882,3120238.859,6/16/19 11:00
SNAK 07,458424.8345,3120964.673,6/16/19 12:00
SNAK 07,458776.4639,3120038.423,6/16/19 13:00
SNAK 07,459006.304,3120266.503,6/16/19 14:00
SNAK 07,458983.6211,3119864.112,6/16/19 15:00
SNAK 07,458985.3085,3119869.646,6/16/19 16:00
SNAK 07,459046.2067,3119998.718,6/16/19 17:03
SNAK 07,459023.4296,3120024.608,6/16/19 18:00
SNAK 07,459001.3464,3120251.786,6/16/19 19:00
SNAK 07,458981.9527,3119864.118,6/17/19 7:01
SNAK 07,459049.5178,3119991.284,6/17/19 8:00
SNAK 07,458984.5829,3119659.164,6/17/19 9:00
SNAK 07,450340.8734,3124599.791,6/17/19 10:01
SNAK 07,459518.0757,3123606.699,6/17/19 11:00
SNAK 07,459505.1218,3123634.439,6/17/19 12:00
SNAK 07,459211.7701,3124889.051,6/17/19 13:00
SNAK 07,459674.2919,3124828.425,6/17/19 14:00
SNAK 07,459560.3861,3124507.544,6/17/19 15:00
SNAK 07,460264.2114,3126192.822,6/17/19 16:00
SNAK 07,460264.0815,3126154.048,6/17/19 17:00
SNAK 07,459092.4617,3123458.601,6/17/19 18:00
SNAK 07,458991.5585,3120259.242,6/17/19 19:00
SNAK 07,458988.4898,3119853.017,6/17/19 20:01
SNAK 07,459059.1916,3119950.594,6/18/19 7:00
SNAK 07,458995.0651,3119852.995,6/18/19 8:00
SNAK 07,459024.6848,3119904.628,6/18/19 9:00
SNAK 07,459017.257,3119657.168,6/18/19 10:00
SNAK 07,459019.568,3119843.716,6/18/19 11:00
SNAK 07,462242.802,3125324.037,6/18/19 12:00
SNAK 07,472187.9241,3133741.758,6/18/19 13:00
SNAK 07,491335.5933,3143510.857,6/18/19 14:00
SNAK 07,509592.6924,3152276.371,6/18/19 15:00
SNAK 07,509412.3023,3155475.987,6/18/19 16:00
SNAK 07,505437.9747,3159960.338,6/18/19 17:00
SNAK 07,501865.2545,3167049.344,6/18/19 18:00
SNAK 07,501029.4707,3168952.978,6/18/19 19:00
SNAK 07,501299.8995,3168823.718,6/18/19 20:01
SNAK 07,501032.6419,3169562.3,6/19/19 7:00
SNAK 07,499612.54,3172891.268,6/19/19 8:00
SNAK 07,499050.8782,3173956.732,6/19/19 9:00
SNAK 07,497180.733,3176233.809,6/19/19 10:00
SNAK 07,497691.2616,3181261.548,6/19/19 11:00
SNAK 07,496861.5959,3181812.024,6/19/19 12:01
SNAK 07,498682.1541,3195824.548,6/19/19 13:00
SNAK 07,502726.4305,3211224.602,6/19/19 14:03
SNAK 07,504199.7034,3220993.303,6/19/19 15:00
SNAK 07,504606.7835,3220701.74,6/19/19 16:00
SNAK 07,504653.8564,3220742.421,6/19/19 17:00
SNAK 07,504600.3718,3220677.806,6/19/19 20:00
SNAK 07,504903.878,3220103.58,6/20/19 7:01
SNAK 07,504892.5115,3220063.025,6/20/19 8:00
SNAK 07,505833.8582,3212036.424,6/20/19 9:00
SNAK 07,507061.6856,3205136.79,6/20/19 10:00
